method,site,type,lat,transect,diver,life.history,species,percent.of.cover,l,w,area,pale,bleached,total.pb,percent.pb,new,trans,old,total.mort,percent.mort,disease,percentdisease
Video,11,Patch Reef,2,4,5,Weedy,PAST,0.8,18.44444444,14,258.2222222,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,4,5,Weedy,PAST,0.7,13.61111111,5.833333333,79.39814814,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,4,5,Weedy,PAST,0.95,16.625,15.83333333,263.2291666,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,4,5,Weedy,PAST,0.9,6,6.9375,41.625,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,4,5,Stress Tolerant,SSID,0.95,4.552083333,6.729166667,30.63172743,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,4,5,Weedy,PAST,0.95,9.148148148,9.851851852,90.12620027,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,4,5,Stress Tolerant,PSTR,0.95,18.23660714,19.93303571,363.5109414,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,4,5,Weedy,UAGA,0.95,6.434729064,3.860837438,24.84344287,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,4,5,Weedy,PAST,0.7,9.664179104,9.794776119,94.6584707,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,4,5,Weedy,UHUM,0.9,7.13619403,8.395522388,59.91207674,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,4,5,Stress Tolerant,EFAS,0.95,8.064365672,7.798507463,62.89001588,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,4,5,Weedy,PAST,0.85,7.828947368,6.624493927,51.86281429,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,4,5,Stress Tolerant,EFAS,0.95,3.942307692,4.326923077,17.05806213,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Stress Tolerant,OANN,0.9,55.86206897,13.04858934,728.9211977,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,NA,MALC,0.95,12.80564263,8.189655172,104.8737974,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Stress Tolerant,MCAV,0.95,22.96580189,22.51768868,517.1367772,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Weedy,PAST,0.95,5.911111111,6.333333333,37.43703703,0,0.1,0.1,10,0,0,0,2,0,1,100
Video,11,Patch Reef,2,5,5,NA,MALC,0.3,9.375,10.41666667,97.65625003,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Stress Tolerant,DLAB,0.9,6.75,7,47.25,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Weedy,PAST,0.95,7.285276074,8.013803681,58.38277222,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Weedy,PAST,0.9,6.913407821,5.405027933,37.36716238,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Weedy,PAST,0.9,7.541899441,5.907821229,44.55619362,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Stress Tolerant,SSID,0.95,4.947916667,6.927083333,34.27463108,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Weedy,PAST,0.85,5.284974093,4.183937824,22.11200301,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Weedy,UHUM,0.95,8.923410405,3.294797688,29.40083197,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Stress Tolerant,MMEA,0.95,5.654761905,3.619047619,20.46485261,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Weedy,PAST,0.9,4.144736842,4.440789474,18.40590374,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Stress Tolerant,SSID,0.95,5.809352518,6.492805755,37.71899746,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Stress Tolerant,SSID,0.85,4.586330935,3.974820144,18.22984059,0,0,0,0,0,0,0,2,0,1,100
Video,11,Patch Reef,2,5,5,Weedy,PAST,0.95,6.834532374,7.688848921,52.54968687,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Weedy,UAGA,0.85,8.065693431,8.531021898,68.80860728,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Weedy,PAST,0.9,5.23255814,10.98837209,57.49729582,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Stress Tolerant,PSTR,0.7,48.72340426,26.59574468,1295.83522,0,0,0,0,0,0.5,0,12,50,0,0
Video,11,Patch Reef,2,5,5,Weedy,UAGA,0.9,9.176470588,5.558823529,51.01038062,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Weedy,UAGA,0.8,8.078431373,12.8627451,103.9108036,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Stress Tolerant,SSID,0.85,6,4.583333333,27.5,0,0.1,0.1,10,0,0,0,2,0,1,100
Video,11,Patch Reef,2,5,5,Stress Tolerant,MCAV,0.85,15.07738095,12.04166667,181.5567957,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,NA,MALC,0.35,5.593137255,16.74509804,93.65763169,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Weedy,UAGA,0.7,9.96835443,8.528481013,85.01492149,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Weedy,SRAD,0.95,8.173701299,5.9375,48.53135146,0,0,0,0,0.1,0,0,4,10,0,0
Video,11,Patch Reef,2,5,5,Weedy,UAGA,0.9,6.015625,10.3125,62.03613281,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,Weedy,PAST,0.9,11.3933121,9.960191083,113.4795656,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,5,5,NA,MALC,0.5,12.23404255,20.79787234,254.4420552,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,NA,MALC,0.7,12.83333333,16.75757576,215.0555555,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,OANN,0.8,72,29.33333333,2112,0,0,0,0,0,0.3,0.2,12,50,0,0
Video,11,Patch Reef,2,6,5,Weedy,UAGA,0.6,6,7.285714286,43.71428572,0,0,0,0,0,0.4,0,10,40,0,0
Video,11,Patch Reef,2,6,5,NA,MALC,0.6,53.31428571,26.48571429,1412.066939,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,NA,MALC,0.75,19.08185841,7.632743363,145.6469281,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,UAGA,0.9,8.163716814,6.670353982,54.45488096,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,UAGA,0.85,9.872787611,9.402654867,92.83041448,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,SSID,0.7,3.639380531,6.89159292,25.0811291,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.95,4.713035019,4.620622568,21.77715597,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,UAGA,0.95,10.90466926,10.99708171,119.9195389,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,UAGA,0.8,5.836575875,8.015564202,46.78344865,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,OANN,0.8,10.73929961,10.11673152,108.6466109,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,UAGA,0.7,9.233668342,8.530150754,78.76458297,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,UAGA,0.95,5.967336683,4.057788945,24.21419282,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.8,16.48241206,11.05527638,182.2176207,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,SSID,0.9,3.844936709,6.835443038,26.28184586,1,0,1,100,0,0,0,2,0,1,100
Video,11,Patch Reef,2,6,5,Weedy,UAGA,0.9,8.401898734,6.835443038,57.43070021,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,UHUM,0.95,9.469936709,11.12341772,105.3380618,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,UHUM,0.8,4.355555556,8,34.84444445,0,0,0,0,0.1,0,0,4,10,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.95,5.383333333,6.122222222,32.95796296,0,0,0,0,0,0.1,0,4,10,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,OANN,0.7,23.41111111,14.77777778,345.9641976,0,0,0,0,0,0.7,0,16,70,0,0
Video,11,Patch Reef,2,6,5,NA,MALC,0.2,19.11111111,13.22222222,252.691358,0,0.3,0.3,30,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,SSID,0.3,7.17791411,4.831288344,34.67857277,0,0,0,0,0.8,0,0.1,20,90,1,100
Video,11,Patch Reef,2,6,5,Stress Tolerant,SSID,0.55,8.773006135,8.435582822,74.00541985,0,0,0,0,0,0,0.5,12,50,1,100
Video,11,Patch Reef,2,6,5,Generalist,OFAV,0.65,10.96625767,5.283742331,57.94287986,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,NA,PDIV,0.4,24.84662577,13.19018405,327.7315669,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,NA,MALC,0.15,7.587209302,10.37790698,78.73935237,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,SSID,0.85,7.810810811,10.22297297,79.84970779,0,0,0,0,0.15,0,0,5,15,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,PSTR,0.95,16.44230769,34.92647059,574.271776,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,PSTR,0.95,19.3438914,6.018099548,116.4134641,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.9,5.803167421,5.090497738,29.54101063,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,PSTR,0.85,16.30291005,17.6521164,287.7808659,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.9,11.9047619,11.9047619,141.7233559,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,UAGA,0.8,6.984126984,4.126984127,28.8233812,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.95,7.665343915,7.037037037,53.94130903,0,0.1,0.1,10,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,UAGA,0.8,6.703910615,7.82122905,52.43282045,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,CNAT,0.7,7.82122905,5.474860335,42.8201367,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,NA,MALC,0.8,36.87150838,18.99441341,700.3526732,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,OANN,0.8,56.64804469,48.15642458,2727.967292,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,PSTR,0.8,30.90909091,26.90909091,831.7355372,0,0,0,0,0.1,0,0,4,10,0,0
Video,11,Patch Reef,2,6,5,Generalist,OFAV,0.9,12.71103896,10.95779221,139.2849237,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.95,11.56655844,8.327922078,96.3253974,0,0.1,0.1,10,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,PSTR,0.9,11.3961039,8.181818182,93.24085009,0,0,0,0,0,0.7,0,16,70,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.8,20.90909091,15.06493506,314.9940967,0,0.1,0.1,10,0,0.15,0,5,15,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,OANN,0.75,14.8538961,13.75811688,204.3616387,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,OANN,0.7,18.81849315,22.7739726,428.5718474,0,0,0,0,0,0.7,0,16,70,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,SSID,0.8,8.493150685,7.808219178,66.31638206,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,NA,MCOM,0.35,49.44349315,35.65924658,1763.117714,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,UAGA,0.95,8.4609375,9.6484375,81.63482666,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,NA,MCOM,0.35,6.5625,9.5703125,62.80517578,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,UAGA,0.9,12.07317073,14.26829268,172.2635336,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,UAGA,0.95,5.56097561,5.792682927,32.21296847,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.9,10.31707317,10.31707317,106.4419988,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.9,9.43902439,7.682926829,72.51933373,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,SSID,0.95,8.225609756,10.42682927,85.76702857,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,SSID,0.95,8.573651452,7.78526971,66.74818895,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,SSID,0.95,9.559128631,10.34751037,98.91318264,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.9,6.908713693,16.71161826,115.4557859,1,0,1,100,0.1,0,0,4,10,1,100
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.9,11.95020747,14.75103734,176.2779566,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,UTEN,0.7,18.15298507,21.54850746,391.1697342,0,0,0,0,0.4,0,0,10,40,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,SSID,0.8,13.28358209,12.3880597,164.557808,0,0,0,0,0.15,0,0,5,15,0,0
Video,11,Patch Reef,2,6,5,Generalist,OFRA,0.85,18.6040856,19.43093385,361.4947566,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,SSID,0.9,7.354085603,7.354085603,54.08257506,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,SSID,0.7,8.443579767,5.107003891,43.12139472,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.9,9.788961039,9.788961039,95.82375822,0,0,0,0,0.1,0,0,4,10,0,0
Video,11,Patch Reef,2,6,5,Weedy,UAGA,0.7,16.13636364,14.43181818,232.8770661,0,0,0,0,0,0.35,0,9,35,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.9,7.460526316,8.881578947,66.26125346,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.9,6.276315789,6.868421053,43.1083795,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.85,5.815789474,5.368421053,31.22160665,0,0,0,0,0,0.5,0,12,50,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,SSID,0.8,13.25714286,10.85714286,143.9346939,0,0,0,0,0.1,0,0,4,10,0,0
Video,11,Patch Reef,2,6,5,Generalist,OFAV,0.95,7.801094891,11.09489051,86.55229367,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,UAGA,0.55,11.5419708,9.032846715,104.256853,0,0,0,0,0,0.7,0,16,70,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,SSID,0.9,27.75547445,25.94890511,720.2241728,0.2,0,0.2,20,0.2,0,0,6,20,1,100
Video,11,Patch Reef,2,6,5,Stress Tolerant,OANN,0.75,150.6843066,81.43248175,12270.59705,0,0,0,0,0,0.3,0,8,30,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,SSID,0.9,8.012195122,9.329268293,74.74791791,0,0.1,0.1,10,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.8,12.3902439,14.14634146,175.276621,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.95,14.48170732,10.54268293,152.6760486,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,SSID,0.9,5.5078125,6.6796875,36.79046631,1,0,1,100,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,MCAV,0.85,15.37601626,17.79471545,273.6118341,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,OANN,0.7,58.19277108,49.23192771,2864.942299,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.8,5.970149254,9.452736318,56.43424668,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,SSID,0.85,10.46641791,7.189054726,75.24365114,1,0,1,100,0,0,0,2,0,1,100
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.95,12.09490741,12.97453704,156.9258242,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Weedy,PAST,0.9,5.625,8.958333333,50.390625,0,0,0,0,0,0,0,2,0,0,0
Video,11,Patch Reef,2,6,5,Stress Tolerant,OANN,0.8,92.22222222,89.25925926,8231.687243,0,0,0,0,0,0.3,0,8,30,0,0
Video,12,Back Reef,2,1,4,Stress Tolerant,PSTR,0.7,22.65625,10.15625,230.1025391,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,1,4,Stress Tolerant,DSTO,0.8,4.166666667,6.666666667,27.77777778,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,1,4,Stress Tolerant,PSTR,0.6,5.833333333,3.333333333,19.44444444,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,1,4,NA,MALC,0.4,13.15789474,13.15789474,173.130194,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,1,4,NA,MALC,0.5,17.5,16.66666667,291.6666667,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,1,4,NA,MALC,0.8,23.33333333,17.5,408.3333333,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,1,4,Weedy,PAST,0.9,8.333333333,8.333333333,69.44444444,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,1,4,Weedy,PAST,0.7,11.71875,9.375,109.8632813,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,1,4,NA,MALC,0.1,46.875,21.875,1025.390625,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,1,4,NA,MALC,0.7,17.1875,21.09375,362.5488281,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,1,4,Stress Tolerant,PCLI,0.9,31.25,32.14285714,1004.464286,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,1,4,Stress Tolerant,DSTO,0.8,8.928571429,12.5,111.6071429,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,1,4,NA,MALC,0.7,33.03571429,12.5,412.9464286,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,1,4,NA,MALC,0.2,33.33333333,41.66666667,1388.888889,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,1,4,NA,MALC,0.8,14.51612903,11.29032258,163.8917794,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,1,4,Stress Tolerant,MCAV,0.8,14.51612903,12.09677419,175.598335,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,1,4,Stress Tolerant,SSID,0.9,7.142857143,6.25,44.64285714,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MALC,0.7,38.46153846,36.53846154,1405.325444,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,Stress Tolerant,PSTR,0.7,32.69230769,35.57692308,1163.091716,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MALC,0.6,26.92307692,18.26923077,491.8639053,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MCOM,0.8,36.20689655,67.24137931,2434.601665,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,Stress Tolerant,DSTO,0.9,5.172413793,3.448275862,17.83590963,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MCOM,0.2,56,36,2016,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,Stress Tolerant,DSTO,0.6,9.615384615,5.769230769,55.47337278,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MALC,0.8,14.58333333,16.66666667,243.0555555,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,Stress Tolerant,DSTO,0.8,5.208333333,5.208333333,27.12673611,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MCOM,0.7,11,8,88,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MALC,0.6,34,15,510,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MALC,0.3,14,18,252,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MCOM,0.9,50,52,2600,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,Weedy,PAST,0.8,6,7,42,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MALC,0.6,26,26,676,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MALC,0.4,25,21.875,546.875,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MALC,0.6,19.23076923,11.53846154,221.8934911,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,Stress Tolerant,PCLI,0.8,28.84615385,40.38461538,1164.940828,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,Weedy,UAGA,0.9,5.769230769,3.846153846,22.18934911,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MCOM,0.7,42.1875,35.9375,1516.113281,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,Weedy,PAST,0.6,6.481481481,4.62962963,30.00685871,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,Stress Tolerant,PSTR,0.8,18.51851852,19.44444444,360.0823045,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MALC,0.9,31.48148148,12.96296296,408.0932784,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MCOM,0.8,4.464285714,8.928571429,39.85969388,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MCOM,0.8,44.64285714,47.32142857,2112.563775,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MALC,0.7,30.35714286,33.92857143,1029.97449,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MALC,0.2,41.66666667,14.58333333,607.6388888,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MCOM,0.8,35.57692308,30.76923077,1094.674556,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,Stress Tolerant,PSTR,0.8,23.07692308,26.92307692,621.3017752,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MALC,0.2,18.51851852,9.259259259,171.4677641,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MALC,0.4,37.96296296,30.55555556,1159.979424,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MALC,0.7,27.77777778,33.33333333,925.9259259,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MALC,0.8,6.481481481,4.62962963,30.00685871,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,NA,MALC,0.7,10,10.71428571,107.1428571,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,2,4,Stress Tolerant,PSTR,0.9,25,28.90625,722.65625,0,0,0,0,0.3,0,0,8,30,0,0
Video,12,Back Reef,2,2,4,Stress Tolerant,PSTR,0.8,26.5625,23.4375,622.5585938,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,3,4,Weedy,UAGA,0.8,5.172413793,5.172413793,26.75386445,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,3,4,Stress Tolerant,DSTO,0.2,10.60606061,4.545454545,48.2093664,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,3,4,NA,MCOM,0.9,9.558823529,3.676470588,35.14273356,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,3,4,NA,MALC,0.7,8.620689655,3.448275862,29.72651605,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,3,4,NA,MALC,0.3,12.5,9.722222222,121.5277778,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,3,4,NA,MALC,0.7,5.147058824,8.823529412,45.41522492,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,3,4,NA,MALC,0.8,26.78571429,20.53571429,550.0637757,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,3,4,Stress Tolerant,PSTR,0.8,27.5862069,34.48275862,951.2485138,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,3,4,NA,MCOM,0.8,45.65217391,44.56521739,2034.499055,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,3,4,NA,MALC,0.7,40.2173913,22.82608696,918.0056711,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,3,4,NA,MALC,0.5,14.58333333,6.25,91.14583331,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,3,4,NA,MCOM,0.4,28,14,392,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,3,4,NA,MALC,0.7,19.82758621,8.620689655,170.9274673,0,0,0,0,0,0,0,2,0,0,0
Video,12,Back Reef,2,3,4,NA,MALC,0.7,52.27272727,113.6363636,5940.082642,0,0,0,0,0,0,0,2,0,0,0
